Sido,Sigungu,RegistrationMonth,VehicleType,RegisteredCount
경남,창원시 마산회원구,2022-11-01,승용,88256
경남,창원시 성산구,2022-11-01,승용,146974
경남,창원시 의창구,2022-11-01,승용,99117
경남,창원시 진해구,2022-11-01,승용,85757
경남,통영시,2022-11-01,승용,42272
경남,하동군,2022-11-01,승용,15921
경남,함안군,2022-11-01,승용,32554
경남,함양군,2022-11-01,승용,13061
경남,합천군,2022-11-01,승용,15264
제주,서귀포시,2022-11-01,승용,76516
제주,제주시,2022-11-01,승용,241092
서울,강남구,2022-12-01,승용,207377
서울,강동구,2022-12-01,승용,128197
서울,강북구,2022-12-01,승용,60943
서울,강서구,2022-12-01,승용,168042
서울,관악구,2022-12-01,승용,99640
서울,광진구,2022-12-01,승용,80403
서울,구로구,2022-12-01,승용,114713
서울,금천구,2022-12-01,승용,71122
서울,노원구,2022-12-01,승용,129347
서울,도봉구,2022-12-01,승용,76886
서울,동대문구,2022-12-01,승용,81388
서울,동작구,2022-12-01,승용,93620
서울,마포구,2022-12-01,승용,101279
서울,서대문구,2022-12-01,승용,76550
서울,서초구,2022-12-01,승용,151437
서울,성동구,2022-12-01,승용,82795
서울,성북구,2022-12-01,승용,105252
서울,송파구,2022-12-01,승용,206371
서울,양천구,2022-12-01,승용,127739
서울,영등포구,2022-12-01,승용,117615
서울,용산구,2022-12-01,승용,65407
서울,은평구,2022-12-01,승용,112672
서울,종로구,2022-12-01,승용,39056
서울,중구,2022-12-01,승용,44948
서울,중랑구,2022-12-01,승용,90730
부산,강서구,2022-12-01,승용,65853
부산,금정구,2022-12-01,승용,66898
부산,기장군,2022-12-01,승용,70315
부산,남구,2022-12-01,승용,79294
부산,동구,2022-12-01,승용,36891
부산,동래구,2022-12-01,승용,84606
부산,부산진구,2022-12-01,승용,109584
부산,북구,2022-12-01,승용,87610
부산,사상구,2022-12-01,승용,66098
부산,사하구,2022-12-01,승용,91997
부산,서구,2022-12-01,승용,25628
부산,수영구,2022-12-01,승용,58087
부산,연제구,2022-12-01,승용,99285
부산,영도구,2022-12-01,승용,26388
부산,중구,2022-12-01,승용,29100
부산,해운대구,2022-12-01,승용,149104
대구,남구,2022-12-01,승용,47953
대구,달서구,2022-12-01,승용,240457
대구,달성군,2022-12-01,승용,116422
대구,동구,2022-12-01,승용,135628
대구,북구,2022-12-01,승용,171103
대구,서구,2022-12-01,승용,55355
대구,수성구,2022-12-01,승용,192515
대구,중구,2022-12-01,승용,53406
인천,강화군,2022-12-01,승용,26498
인천,남동구,2022-12-01,승용,216056
인천,동구,2022-12-01,승용,19258
인천,미추홀구,2022-12-01,승용,140485
인천,부평구,2022-12-01,승용,202353
인천,서구,2022-12-01,승용,243361
인천,연수구,2022-12-01,승용,190441
인천,옹진군,2022-12-01,승용,8528
인천,중구,2022-12-01,승용,62867
광주,광산구,2022-12-01,승용,169643
광주,남구,2022-12-01,승용,81740
광주,동구,2022-12-01,승용,40276
광주,북구,2022-12-01,승용,166772
광주,서구,2022-12-01,승용,125183
대전,대덕구,2022-12-01,승용,71585
대전,동구,2022-12-01,승용,75913
대전,서구,2022-12-01,승용,186264
대전,유성구,2022-12-01,승용,166145
대전,중구,2022-12-01,승용,81515
울산,남구,2022-12-01,승용,135828
울산,동구,2022-12-01,승용,56088
울산,북구,2022-12-01,승용,106167
울산,울주군,2022-12-01,승용,104889
울산,중구,2022-12-01,승용,87635
세종,세종특별자치시,2022-12-01,승용,170149
경기,가평군,2022-12-01,승용,24451
경기,고양시 덕양구,2022-12-01,승용,166584
경기,고양시 일산동구,2022-12-01,승용,112583
경기,고양시 일산서구,2022-12-01,승용,104559
경기,과천시,2022-12-01,승용,27099
경기,광명시,2022-12-01,승용,88225
경기,광주시,2022-12-01,승용,165791
경기,구리시,2022-12-01,승용,60275
경기,군포시,2022-12-01,승용,87838
경기,김포시,2022-12-01,승용,196911
경기,남양주시,2022-12-01,승용,264014
경기,동두천시,2022-12-01,승용,32163
경기,부천시,2022-12-01,승용,252383
경기,성남시 분당구,2022-12-01,승용,179217
경기,성남시 수정구,2022-12-01,승용,67032
경기,성남시 중원구,2022-12-01,승용,61593
경기,수원시 권선구,2022-12-01,승용,175835
경기,수원시 영통구,2022-12-01,승용,138835
경기,수원시 장안구,2022-12-01,승용,92762
경기,수원시 팔달구,2022-12-01,승용,69841
경기,시흥시,2022-12-01,승용,215889
경기,안산시 단원구,2022-12-01,승용,132803
경기,안산시 상록구,2022-12-01,승용,122298
경기,안성시,2022-12-01,승용,87831
경기,안양시 동안구,2022-12-01,승용,110101
경기,안양시 만안구,2022-12-01,승용,73446
경기,양주시,2022-12-01,승용,95690
경기,양평군,2022-12-01,승용,49932
경기,여주시,2022-12-01,승용,50266
경기,연천군,2022-12-01,승용,17245
경기,오산시,2022-12-01,승용,97514
경기,용인시 기흥구,2022-12-01,승용,178297
경기,용인시 수지구,2022-12-01,승용,142301
경기,용인시 처인구,2022-12-01,승용,112213
경기,의왕시,2022-12-01,승용,58608
경기,의정부시,2022-12-01,승용,147666
경기,이천시,2022-12-01,승용,98052
경기,파주시,2022-12-01,승용,199557
경기,평택시,2022-12-01,승용,270524
경기,포천시,2022-12-01,승용,65410
경기,하남시,2022-12-01,승용,118453
경기,화성시,2022-12-01,승용,414412
강원,강릉시,2022-12-01,승용,91267
강원,고성군,2022-12-01,승용,11323
강원,동해시,2022-12-01,승용,38714
강원,삼척시,2022-12-01,승용,25559
강원,속초시,2022-12-01,승용,33395
강원,양구군,2022-12-01,승용,8637
강원,양양군,2022-12-01,승용,12058
강원,영월군,2022-12-01,승용,14740
강원,원주시,2022-12-01,승용,153974
강원,인제군,2022-12-01,승용,14067
강원,정선군,2022-12-01,승용,14117
강원,철원군,2022-12-01,승용,16738
강원,춘천시,2022-12-01,승용,118004
강원,태백시,2022-12-01,승용,15861
강원,평창군,2022-12-01,승용,17137
강원,홍천군,2022-12-01,승용,27211
강원,화천군,2022-12-01,승용,9506
강원,횡성군,2022-12-01,승용,18587
충북,괴산군,2022-12-01,승용,15034
충북,단양군,2022-12-01,승용,10595
충북,보은군,2022-12-01,승용,11776
충북,영동군,2022-12-01,승용,16852
충북,옥천군,2022-12-01,승용,19496
충북,음성군,2022-12-01,승용,45314
충북,제천시,2022-12-01,승용,53358
충북,증평군,2022-12-01,승용,16479
충북,진천군,2022-12-01,승용,42466
충북,청원군,2022-12-01,승용,8
충북,청주시 상당구,2022-12-01,승용,83521
충북,청주시 서원구,2022-12-01,승용,87763
충북,청주시 청원구,2022-12-01,승용,89864
충북,청주시 흥덕구,2022-12-01,승용,116914
충북,충주시,2022-12-01,승용,91024
충남,공주시,2022-12-01,승용,41072
충남,금산군,2022-12-01,승용,19649
충남,논산시,2022-12-01,승용,44780
충남,당진시,2022-12-01,승용,79789
충남,보령시,2022-12-01,승용,39389
충남,부여군,2022-12-01,승용,22545
충남,서산시,2022-12-01,승용,78203
충남,서천군,2022-12-01,승용,19074
충남,아산시,2022-12-01,승용,155674
충남,예산군,2022-12-01,승용,32157
충남,천안시 동남구,2022-12-01,승용,112610
충남,천안시 서북구,2022-12-01,승용,177625
충남,청양군,2022-12-01,승용,10986
충남,태안군,2022-12-01,승용,23888
충남,홍성군,2022-12-01,승용,40399
전북,고창군,2022-12-01,승용,19310
전북,군산시,2022-12-01,승용,112394
전북,김제시,2022-12-01,승용,32233
전북,남원시,2022-12-01,승용,28205
전북,무주군,2022-12-01,승용,8512
전북,부안군,2022-12-01,승용,18465
전북,순창군,2022-12-01,승용,9610
전북,완주군,2022-12-01,승용,40532
전북,익산시,2022-12-01,승용,110429
전북,임실군,2022-12-01,승용,9379
전북,장수군,2022-12-01,승용,7691
전북,전주시 덕진구,2022-12-01,승용,152922
전북,전주시 완산구,2022-12-01,승용,134902
전북,정읍시,2022-12-01,승용,39522
전북,진안군,2022-12-01,승용,9047
전남,강진군,2022-12-01,승용,11986
전남,고흥군,2022-12-01,승용,19791
전남,곡성군,2022-12-01,승용,9979
전남,광양시,2022-12-01,승용,72108
전남,구례군,2022-12-01,승용,8941
전남,나주시,2022-12-01,승용,50326
전남,담양군,2022-12-01,승용,19522
전남,목포시,2022-12-01,승용,80522
전남,무안군,2022-12-01,승용,37796
전남,보성군,2022-12-01,승용,13511
전남,순천시,2022-12-01,승용,118750
전남,신안군,2022-12-01,승용,12759
전남,여수시,2022-12-01,승용,110061
전남,영광군,2022-12-01,승용,20241
전남,영암군,2022-12-01,승용,22827
전남,완도군,2022-12-01,승용,15724
전남,장성군,2022-12-01,승용,18633
전남,장흥군,2022-12-01,승용,12813
전남,진도군,2022-12-01,승용,10699
전남,함평군,2022-12-01,승용,11656
전남,해남군,2022-12-01,승용,23731
전남,화순군,2022-12-01,승용,24864
경북,경산시,2022-12-01,승용,116318
경북,경주시,2022-12-01,승용,115405
경북,고령군,2022-12-01,승용,13749
경북,구미시,2022-12-01,승용,185598
경북,군위군,2022-12-01,승용,9844
경북,김천시,2022-12-01,승용,57209
경북,문경시,2022-12-01,승용,26730
경북,봉화군,2022-12-01,승용,10966
경북,상주시,2022-12-01,승용,35790
경북,성주군,2022-12-01,승용,19608
경북,안동시,2022-12-01,승용,62440
경북,영덕군,2022-12-01,승용,12574
경북,영양군,2022-12-01,승용,5913
경북,영주시,2022-12-01,승용,40336
경북,영천시,2022-12-01,승용,43943
경북,예천군,2022-12-01,승용,22262
경북,울릉군,2022-12-01,승용,3963
경북,울진군,2022-12-01,승용,19561
경북,의성군,2022-12-01,승용,18920
경북,청도군,2022-12-01,승용,17320
경북,청송군,2022-12-01,승용,9672
경북,칠곡군,2022-12-01,승용,55585
경북,포항시 남구,2022-12-01,승용,101919
경북,포항시 북구,2022-12-01,승용,121614
경남,거제시,2022-12-01,승용,92740
경남,거창군,2022-12-01,승용,23376
경남,고성군,2022-12-01,승용,19518
경남,김해시,2022-12-01,승용,235184
경남,남해군,2022-12-01,승용,13857
경남,밀양시,2022-12-01,승용,42278
경남,사천시,2022-12-01,승용,45922
경남,산청군,2022-12-01,승용,13159
경남,양산시,2022-12-01,승용,145133
경남,의령군,2022-12-01,승용,10097
경남,진주시,2022-12-01,승용,140085
경남,창녕군,2022-12-01,승용,24670
경남,창원시 마산합포구,2022-12-01,승용,84493
경남,창원시 마산회원구,2022-12-01,승용,88529
경남,창원시 성산구,2022-12-01,승용,147614
경남,창원시 의창구,2022-12-01,승용,99157
경남,창원시 진해구,2022-12-01,승용,85827
경남,통영시,2022-12-01,승용,42260
경남,하동군,2022-12-01,승용,15924
경남,함안군,2022-12-01,승용,32582
경남,함양군,2022-12-01,승용,13076
경남,합천군,2022-12-01,승용,15330
제주,서귀포시,2022-12-01,승용,76557
제주,제주시,2022-12-01,승용,241736
서울,강남구,2023-01-01,승용,207692
서울,강동구,2023-01-01,승용,128422
서울,강북구,2023-01-01,승용,60998
서울,강서구,2023-01-01,승용,167350
서울,관악구,2023-01-01,승용,99804
서울,광진구,2023-01-01,승용,80441
서울,구로구,2023-01-01,승용,114998
서울,금천구,2023-01-01,승용,71348
서울,노원구,2023-01-01,승용,129513
서울,도봉구,2023-01-01,승용,76966
서울,동대문구,2023-01-01,승용,81610
서울,동작구,2023-01-01,승용,93744
서울,마포구,2023-01-01,승용,101497
서울,서대문구,2023-01-01,승용,76981
서울,서초구,2023-01-01,승용,151621
서울,성동구,2023-01-01,승용,82773
서울,성북구,2023-01-01,승용,105359
서울,송파구,2023-01-01,승용,206606
서울,양천구,2023-01-01,승용,127782
서울,영등포구,2023-01-01,승용,117788
서울,용산구,2023-01-01,승용,65440
서울,은평구,2023-01-01,승용,112746
서울,종로구,2023-01-01,승용,39066
서울,중구,2023-01-01,승용,44703
서울,중랑구,2023-01-01,승용,90969
부산,강서구,2023-01-01,승용,66017
부산,금정구,2023-01-01,승용,66857
부산,기장군,2023-01-01,승용,70565
부산,남구,2023-01-01,승용,79425
부산,동구,2023-01-01,승용,36785
부산,동래구,2023-01-01,승용,84762
부산,부산진구,2023-01-01,승용,109974
부산,북구,2023-01-01,승용,87839
부산,사상구,2023-01-01,승용,66137
부산,사하구,2023-01-01,승용,92226
부산,서구,2023-01-01,승용,25664
부산,수영구,2023-01-01,승용,57993
부산,연제구,2023-01-01,승용,98965
부산,영도구,2023-01-01,승용,26388
부산,중구,2023-01-01,승용,29165
부산,해운대구,2023-01-01,승용,149068
대구,남구,2023-01-01,승용,48148
대구,달서구,2023-01-01,승용,241077
대구,달성군,2023-01-01,승용,116724
대구,동구,2023-01-01,승용,135559
대구,북구,2023-01-01,승용,171319
대구,서구,2023-01-01,승용,55152
대구,수성구,2023-01-01,승용,192852
대구,중구,2023-01-01,승용,53458
인천,강화군,2023-01-01,승용,26595
인천,남동구,2023-01-01,승용,216552
인천,동구,2023-01-01,승용,19378
인천,미추홀구,2023-01-01,승용,140425
인천,부평구,2023-01-01,승용,203131
인천,서구,2023-01-01,승용,244910
인천,연수구,2023-01-01,승용,191123
인천,옹진군,2023-01-01,승용,8569
인천,중구,2023-01-01,승용,63125
광주,광산구,2023-01-01,승용,169902
광주,남구,2023-01-01,승용,81929
광주,동구,2023-01-01,승용,40473
광주,북구,2023-01-01,승용,167074
광주,서구,2023-01-01,승용,125071
대전,대덕구,2023-01-01,승용,71497
대전,동구,2023-01-01,승용,76169
대전,서구,2023-01-01,승용,186741
대전,유성구,2023-01-01,승용,166731
대전,중구,2023-01-01,승용,81592
울산,남구,2023-01-01,승용,136258
울산,동구,2023-01-01,승용,56187
울산,북구,2023-01-01,승용,106587
울산,울주군,2023-01-01,승용,105328
울산,중구,2023-01-01,승용,87807
세종,세종특별자치시,2023-01-01,승용,170928
경기,가평군,2023-01-01,승용,24517
경기,고양시 덕양구,2023-01-01,승용,167866
경기,고양시 일산동구,2023-01-01,승용,112596
경기,고양시 일산서구,2023-01-01,승용,104644
경기,과천시,2023-01-01,승용,27266
경기,광명시,2023-01-01,승용,88261
경기,광주시,2023-01-01,승용,166044
경기,구리시,2023-01-01,승용,60432
경기,군포시,2023-01-01,승용,88067
경기,김포시,2023-01-01,승용,197122
경기,남양주시,2023-01-01,승용,264673
경기,동두천시,2023-01-01,승용,32179
경기,부천시,2023-01-01,승용,252108
경기,성남시 분당구,2023-01-01,승용,179459
경기,성남시 수정구,2023-01-01,승용,66964
경기,성남시 중원구,2023-01-01,승용,62589
경기,수원시 권선구,2023-01-01,승용,173662
경기,수원시 영통구,2023-01-01,승용,139272
경기,수원시 장안구,2023-01-01,승용,92996
경기,수원시 팔달구,2023-01-01,승용,70150
경기,시흥시,2023-01-01,승용,216676
경기,안산시 단원구,2023-01-01,승용,132745
경기,안산시 상록구,2023-01-01,승용,122564
경기,안성시,2023-01-01,승용,88007
경기,안양시 동안구,2023-01-01,승용,110198
경기,안양시 만안구,2023-01-01,승용,73671
경기,양주시,2023-01-01,승용,96731
경기,양평군,2023-01-01,승용,50087
경기,여주시,2023-01-01,승용,50528
경기,연천군,2023-01-01,승용,17302
경기,오산시,2023-01-01,승용,97766
경기,용인시 기흥구,2023-01-01,승용,178144
경기,용인시 수지구,2023-01-01,승용,142596
경기,용인시 처인구,2023-01-01,승용,112595
경기,의왕시,2023-01-01,승용,58749
경기,의정부시,2023-01-01,승용,148063
경기,이천시,2023-01-01,승용,98505
경기,파주시,2023-01-01,승용,200308
경기,평택시,2023-01-01,승용,272261
경기,포천시,2023-01-01,승용,65439
경기,하남시,2023-01-01,승용,118969
경기,화성시,2023-01-01,승용,417188
강원,강릉시,2023-01-01,승용,91558
강원,고성군,2023-01-01,승용,11328
강원,동해시,2023-01-01,승용,38827
강원,삼척시,2023-01-01,승용,25615
강원,속초시,2023-01-01,승용,33518
강원,양구군,2023-01-01,승용,8687
강원,양양군,2023-01-01,승용,12081
